100.0,63.0,104.0,154.0,41.0,5.6,3.1,1.4,open
100.0,63.0,103.0,155.0,40.0,9.6,2.1,-3.6,open
99.0,62.0,104.0,154.0,40.0,-5.4,11.1,2.4,open
99.0,62.0,104.0,154.0,40.0,-1.4,6.1,1.4,open
99.0,63.0,103.0,154.0,40.0,10.6,-2.9,-4.6,open
100.0,61.0,103.0,154.0,40.0,3.6,-1.9,0.4,open
99.0,62.0,103.0,154.0,40.0,13.6,-10.9,-6.6,open
99.0,61.0,103.0,154.0,39.0,16.6,-10.9,-8.6,open
99.0,61.0,102.0,154.0,40.0,10.6,-11.9,-5.6,open
99.0,61.0,103.0,154.0,40.0,9.6,-12.9,-7.6,open
100.0,62.0,102.0,154.0,40.0,9.6,-6.9,-3.6,open
100.0,62.0,102.0,154.0,40.0,4.6,0.1,5.4,open
99.0,63.0,103.0,154.0,41.0,6.6,5.1,9.4,open
100.0,62.0,103.0,153.0,40.0,4.6,0.1,0.4,open
99.0,63.0,101.0,153.0,40.0,4.6,-8.9,-2.6,open
99.0,62.0,102.0,154.0,40.0,7.6,-7.9,2.4,open
100.0,62.0,103.0,154.0,40.0,7.6,-3.9,7.4,open
99.0,63.0,102.0,154.0,40.0,6.6,-7.9,3.4,open
99.0,62.0,103.0,154.0,41.0,7.6,-10.9,1.4,open
100.0,61.0,103.0,154.0,40.0,6.6,-10.9,0.4,open
100.0,63.0,103.0,154.0,40.0,-1.4,-10.9,0.4,open
100.0,63.0,103.0,154.0,40.0,-3.4,-4.9,5.4,open
100.0,63.0,103.0,155.0,40.0,-3.4,-1.9,5.4,open
99.0,62.0,103.0,153.0,41.0,-0.4,-4.9,3.4,open
100.0,62.0,103.0,155.0,39.0,-1.4,-4.9,5.4,open
99.0,63.0,103.0,155.0,40.0,-0.4,-1.9,5.4,open
97.0,62.0,103.0,155.0,41.0,-0.4,-2.9,6.4,open
100.0,62.0,103.0,154.0,40.0,3.6,-2.9,6.4,open
100.0,63.0,103.0,155.0,41.0,6.6,-8.9,1.4,open
97.0,63.0,103.0,153.0,40.0,7.6,-10.9,0.4,open
99.0,62.0,103.0,155.0,41.0,3.6,-9.9,-1.6,open
100.0,62.0,103.0,154.0,40.0,9.6,-12.9,-6.6,open
99.0,63.0,103.0,153.0,41.0,3.6,-10.9,-4.6,open
100.0,62.0,104.0,155.0,41.0,1.6,-2.9,1.4,open
100.0,63.0,103.0,155.0,41.0,1.6,-0.9,5.4,open
100.0,63.0,104.0,154.0,41.0,6.6,-6.9,1.4,open
99.0,63.0,103.0,154.0,40.0,6.6,-8.9,0.4,open
100.0,62.0,103.0,155.0,40.0,6.6,-9.9,-0.6,open
100.0,63.0,103.0,155.0,41.0,1.6,-5.9,3.4,open
99.0,63.0,104.0,155.0,40.0,5.6,-5.9,4.4,open
100.0,62.0,103.0,155.0,40.0,4.6,-6.9,5.4,open
100.0,63.0,103.0,154.0,40.0,1.6,-4.9,6.4,open
99.0,63.0,104.0,155.0,41.0,3.6,-4.9,6.4,open
100.0,62.0,103.0,155.0,40.0,6.6,-6.9,5.4,open
100.0,63.0,103.0,154.0,41.0,4.6,-4.9,6.4,open
100.0,63.0,103.0,155.0,41.0,4.6,-4.9,6.4,open
100.0,63.0,103.0,154.0,40.0,5.6,-5.9,4.4,open
100.0,63.0,103.0,155.0,40.0,3.6,-5.9,4.4,open
100.0,63.0,103.0,154.0,40.0,6.6,-5.9,3.4,open
100.0,63.0,104.0,154.0,41.0,4.6,-5.9,4.4,open
100.0,63.0,103.0,154.0,41.0,5.6,-5.9,4.4,open
100.0,63.0,103.0,155.0,40.0,5.6,-2.9,4.4,open
100.0,63.0,103.0,155.0,40.0,4.6,-3.9,4.4,open
100.0,63.0,103.0,154.0,41.0,7.6,-7.9,3.4,open
100.0,63.0,104.0,154.0,40.0,8.6,-6.9,3.4,open
100.0,63.0,103.0,155.0,40.0,5.6,-3.9,4.4,open
100.0,63.0,103.0,155.0,41.0,7.6,-4.9,2.4,open
100.0,63.0,104.0,155.0,41.0,6.6,-5.9,2.4,open
100.0,63.0,103.0,154.0,41.0,2.6,-4.9,4.4,open
100.0,63.0,103.0,155.0,41.0,5.6,-6.9,3.4,open
99.0,63.0,103.0,155.0,41.0,5.6,-4.9,2.4,open
100.0,60.0,103.0,155.0,41.0,3.6,-3.9,5.4,open
100.0,63.0,103.0,154.0,41.0,5.6,-5.9,5.4,open
100.0,63.0,103.0,154.0,39.0,5.6,-5.9,3.4,open
100.0,63.0,103.0,155.0,41.0,6.6,-5.9,3.4,open
